tweet_text;user_id;user_display_name;user_screen_name;follower_count;following_count;account_creation_date;tweet_time;in_reply_to_userid;like_count;retweet_count;Num_Syllables;id;Avg_Syllables;Avg_Words_in_Sentences;Flesh-Kincaid;Num_Big_words;Num_Long_Sentences;Num_Sentences;Num_Short_Sentences;Num_Urls;Num_words;Rate_Adv_adj;class
The so-called Hong Kong Human Rights and Democracy Act of 2019 and another related act have become US law, which wa??Ý https://t.co/9IQTbM7b6G;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 4:18 PM;;41.0;13.0;39.0;74.0;1,7727272727;21;13,9081818182;6.0;.0;1.0;.0;1.0;22.0;0,0454545455;real
Opinion: China won't be intimidated by Washington's interference in Hong Kong affairs -- Hong Kong is China's Hong??Ý https://t.co/50DwFTUqaM;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 2:57 PM;;65.0;26.0;53.0;75.0;2,7894736842;18;24,7357894737;6.0;.0;1.0;.0;1.0;19.0;0,0526315789;real
Some universities in #HongKong have become battlefields amid the recent social unrest, causing worries over the aca??Ý https://t.co/p4gu8WlSFE;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 2:48 PM;;11.0;6.0;38.0;76.0;2,1111111111;17;16,3411111111;9.0;.0;1.0;.0;1.0;18.0;0,1111111111;real
True friends stand by each other at difficult times, and Hong Kong can count on the EU in this regard, said Gunna??Ý https://t.co/1ityQCoQ9T;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 2:22 PM;;27.0;10.0;37.0;77.0;1,6086956522;22;12,3626086957;5.0;.0;1.0;.0;1.0;23.0;0,1304347826;real
#HongKongPolice, firefighters enter Hong Kong Polytechnic University for investigation. 'The campus has been filled??Ý https://t.co/T1QIugPFsN;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 12:36 PM;;29.0;8.0;44.0;78.0;2,9333333333;7;21,9483333333;7.0;.0;2.0;1.0;1.0;15.0;0;real
The so-called Hong Kong Human Rights and Democracy Act of 2019 and another act on Hong Kong have become U.S. law, w??Ý https://t.co/xNaFKsJmvQ;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 11:05 AM;;23.0;10.0;47.0;79.0;2,0434782609;7,6666666667;11,5130434783;5.0;.0;3.0;2.0;1.0;23.0;0,0434782609;real
The Chinese government and the people firmly oppose the United States signing of the so-called Hong Kong Human Righ??Ý https://t.co/ScMdkQNnXi;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 10:24 AM;;164.0;69.0;37.0;80.0;1,85;19;14,04;9.0;.0;1.0;.0;1.0;20.0;0,15;real
The U.S. acted in the disguise of supporting 'human rights' and 'democracy' in Hong Kong to make remarks that confu??Ý https://t.co/1XmFHs1IOH;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 6:45 AM;;34.0;16.0;46.0;81.0;2,1904761905;7;12,9876190476;7.0;.0;3.0;2.0;1.0;21.0;0,0476190476;real
Update: Chinese central gov't strongly condemns U.S. signing Hong Kong-related act into law https://t.co/AsAQnhg1QA https://t.co/EVQxwI2qiE;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 6:23 AM;;48.0;11.0;38.0;82.0;2,5333333333;4,6666666667;16,2533333333;7.0;.0;3.0;3.0;2.0;15.0;0,2;real
Hong Kong has witnessed the sharpest visitor decline in 16 years for the third quarter of 2019 over continued unres??Ý https://t.co/F7iyiyAY8Z;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 6:17 AM;;30.0;7.0;39.0;83.0;1,8571428571;20;14,5142857143;7.0;.0;1.0;.0;1.0;21.0;0,1428571429;real
Update: China firmly opposes U.S. signing Hong Kong-related act into law https://t.co/TbQgYlHdbI https://t.co/m6gNxekqQU;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 6:05 AM;;27.0;8.0;30.0;84.0;2,3076923077;4;13,3307692308;5.0;.0;3.0;3.0;2.0;13.0;0,0769230769;real
Liaison office of China's central gov't in HKSAR condemns U.S. signing Hong Kong act into law??Ý https://t.co/1I4AIN8HKy;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 2:56 AM;;33.0;11.0;45.0;85.0;2,6470588235;5,6666666667;17,8552941176;6.0;.0;3.0;2.0;1.0;17.0;0,0588235294;real
Chinese central gov't strongly condemns U.S. signing Hong Kong-related act into law https://t.co/tmwI4ZSp90 https://t.co/oaV5kfcb5D;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 2:51 AM;;42.0;18.0;36.0;86.0;2,5714285714;4,3333333333;16,5728571429;6.0;.0;3.0;3.0;2.0;14.0;0,2142857143;real
China firmly opposes U.S. signing Hong Kong-related act into law https://t.co/iV5VTtYLfe https://t.co/H2l7mekE6Y;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/28/19 2:42 AM;;35.0;8.0;28.0;87.0;2,3333333333;3,6666666667;13,5033333333;4.0;.0;3.0;3.0;2.0;12.0;0,0833333333;real
Prolonged unrest dragged down Hong Kong's tourism figures, which sees a sharpest decline in 16 years in the third q??Ý https://t.co/CWbwLaYDfy;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/27/19 3:20 PM;;22.0;7.0;40.0;88.0;1,9047619048;20;15,0761904762;8.0;.0;1.0;.0;1.0;21.0;0,2380952381;real
Spokesperson slams Taiwan's DPP for interfering in Hong Kong affairs https://t.co/PBR9jJ1eZR https://t.co/mCiHimuQle;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/27/19 2:13 PM;;23.0;8.0;27.0;89.0;2,25;10;15,64;4.0;.0;1.0;.0;2.0;12.0;0;real
Hong Kong's Cross-Harbour Tunnel reopens two weeks after it was shut down on Nov. 13, when rioters threw petrol bom??Ý https://t.co/drcV8otPBr;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/27/19 10:32 AM;;21.0;5.0;42.0;90.0;2;10;12105;6.0;.0;2.0;1.0;1.0;21.0;0,0476190476;real
#HongKong's traffic artery Cross-Harbour Tunnel reopens after 2-week closure due to #HKRioters' vandalism??Ý https://t.co/zmlS6pxqLE;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/27/19 5:27 AM;;44.0;14.0;41.0;91.0;2,9285714286;13;24,4271428571;10.0;.0;1.0;.0;1.0;14.0;0,2142857143;real
U.S. Congress' passage of the so-called Hong Kong Human Rights and Democracy Act is typical 'long-arm jurisdiction'??Ý https://t.co/oTSO1ilYXV;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/27/19 2:39 AM;;25.0;13.0;45.0;92.0;2,5;6;16,25;8.0;.0;3.0;2.0;1.0;18.0;0,1666666667;real
China's e-commerce giant Alibaba raises 101.2 billion Hong Kong dollars (13 billion U.S. dollars) through IPO at Ho??Ý https://t.co/jc4GUKUz50;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 4:35 PM;;46.0;16.0;57.0;93.0;3;5;21,6625;9.0;.0;4.0;4.0;1.0;19.0;0;real
#HongKong seeks peaceful solution to standoff at HKPolyU after #HKRioters take the campus as stronghold for more th??Ý https://t.co/jCIn8Wr513;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 3:49 PM;;32.0;7.0;39.0;94.0;2,0526315789;18;16,0410526316;8.0;.0;1.0;.0;1.0;19.0;0,1052631579;real
#HongKong's Cross-Harbour Tunnel, a traffic artery forced to close for 2 weeks due to #HKRioters' vandalism, will r??Ý https://t.co/PjTxIbZm3K;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 2:01 PM;;21.0;3.0;46.0;95.0;2,4210526316;18;20,3884210526;8.0;.0;1.0;.0;1.0;19.0;0,1578947368;real
Chinese e-commerce giant Alibaba made a strong debut on the main board of Hong Kong stock exchange Tuesday with sha??Ý https://t.co/n6GXwPIf4Y;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 1:20 PM;;68.0;27.0;41.0;96.0;1,9523809524;20;15,6380952381;6.0;.0;1.0;.0;1.0;21.0;0,1428571429;real
Any U.S. plot to use Hong Kong to interfere in China's internal affairs or impede China's development will be in va??Ý https://t.co/CtoDlcVAOM;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 11:57 AM;;44.0;16.0;50.0;97.0;2,2727272727;7,3333333333;14,0881818182;7.0;.0;3.0;2.0;1.0;22.0;0,0454545455;real
Senior Chinese official opposes, condemns U.S. Congress passing Hong Kong-related act https://t.co/diVVQY4YrU https://t.co/K9Ad7a3TGS;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 8:29 AM;;29.0;13.0;33.0;98.0;2,5384615385;4;16,0538461538;8.0;.0;3.0;3.0;2.0;13.0;0;real
Police call on all people remaining inside Hong Kong Polytechnic University (PolyU) to leave the campus peacefully??Ý https://t.co/SBpDX61X3T;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 7:27 AM;;18.0;5.0;41.0;99.0;2,2777777778;17;18,3077777778;9.0;.0;1.0;.0;1.0;18.0;0;real
Chinese e-commerce giant Alibaba Group Holding Ltd. makes strong debut on main board of Hong Kong stock exchange wi??Ý https://t.co/tkwHKxherJ;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 5:43 AM;;14.0;5.0;39.0;100.0;1,95;9,5;11,32;6.0;.0;2.0;1.0;1.0;20.0;0,15;real
Update: China summons U.S. ambassador, urging the U.S. to correct its mistake and stop meddling in Hong Kong affair??Ý https://t.co/msFx930H8l;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/26/19 2:53 AM;;67.0;32.0;45.0;101.0;2,25;4,2;12,52;8.0;.0;5.0;4.0;1.0;20.0;0;real
Opinion: After unprecedented chaos, #HongKong people should regain their Lion Rock Spirit and face challenges with??Ý https://t.co/7ieLh8FWMB;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/25/19 7:05 PM;;26.0;7.0;37.0;102.0;2,1764705882;16;16,7223529412;9.0;.0;1.0;.0;1.0;17.0;0,0588235294;real
Hong Kong police to send safety team into PolyU campus, to negotiate with,  offer medical assistance to rioters sta??Ý https://t.co/DXaCLvxAv7;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/25/19 1:50 PM;;33.0;9.0;41.0;103.0;2,05;19;16,4;7.0;.0;1.0;.0;1.0;20.0;0,05;real
The most pressing task for Hong Kong at present is still to bring violence and chaos to an end, and restore order a??Ý https://t.co/Uz0T1ZJLTe;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/25/19 9:32 AM;;41.0;7.0;36.0;104.0;1,5;23;11,47;4.0;.0;1.0;.0;1.0;24.0;125;real
After more than 10 days in coma, Mr. Lee, a 57-year-old man set on fire by a rioter in Hong Kong, has waken up at h??Ý https://t.co/etjoTtS3nL;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/25/19 6:39 AM;;76.0;30.0;49.0;105.0;1,8148148148;13;11,0898148148;2.0;.0;2.0;1.0;1.0;27.0;0,0740740741;real
Nearly six months of unrest has gripped almost every sector in Hong Kong, impacting on local workers' livelihood. C??Ý https://t.co/t5JiOhxjIB;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/24/19 8:19 AM;;57.0;15.0;36.0;106.0;1,8;9,5;9,55;9.0;.0;2.0;1.0;1.0;20.0;0,15;real
Financial Secretary of China's HKSAR government Paul Chan said Sunday #HongKong markets remain normal after bills p??Ý https://t.co/0PbkHl7R7N;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/24/19 6:02 AM;;45.0;10.0;47.0;107.0;2,6111111111;17;22,2411111111;9.0;.0;1.0;.0;1.0;18.0;0,1111111111;real
Long queues form at polling stations in #HongKong as voters cast their ballots in district council elections. Over??Ý https://t.co/ZCcwUHq5je;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/24/19 5:25 AM;;58.0;24.0;34.0;108.0;1,7894736842;9;9,2307894737;9.0;.0;2.0;1.0;1.0;19.0;0,0526315789;real
The man set on fire by a rioter in #HongKong has waken up in hospital. 'The first thing he told me (after he woke u??Ý https://t.co/UQf02rtHUr;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/23/19 3:12 PM;;145.0;68.0;46.0;109.0;1,7692307692;12,5;10,3569230769;4.0;.0;2.0;.0;1.0;26.0;0,0769230769;real
Opinion: Dragging down China with turmoil in Hong Kong simply illusion -- For those who have long hold the illusion??Ý https://t.co/SXuoXYo91i;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/23/19 2:29 PM;;47.0;20.0;36.0;110.0;1,7142857143;20;12,8285714286;6.0;.0;1.0;.0;1.0;21.0;0,0952380952;real
A Russian expert says the so-called Hong Kong Human Rights and Democracy Act, passed by the U.S. Congress, has inte??Ý https://t.co/WnHQcYR9Jc;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/23/19 7:54 AM;;108.0;30.0;42.0;111.0;2;7;10,74;7.0;.0;3.0;2.0;1.0;21.0;0,0476190476;real
Shards of glass, charred chairs and buzzing flies make the campus of Hong Kong Polytechnic University look like a w??Ý https://t.co/lZzjWB8qmB;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 3:57 PM;;28.0;13.0;37.0;112.0;2,1304347826;22;18,5191304348;7.0;.0;1.0;.0;1.0;23.0;0,0434782609;real
As most of #HKRioters have surrendered, the standoff at Hong Kong PolyU that has lasted for over a week is approach??Ý https://t.co/fi8JDPLdIP;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 3:00 PM;;14.0;4.0;41.0;113.0;1,7619047619;20;13,3904761905;8.0;.0;1.0;.0;1.0;21.0;0;real
Rioters are the true enemy of Hong Kong and their legacy will be only violence and atrocities, nothing to do with t??Ý https://t.co/H5P4bO43bp;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 1:43 PM;;91.0;27.0;41.0;114.0;1,8636363636;21;14,9809090909;5.0;.0;1.0;.0;1.0;22.0;0,0909090909;real
Family of elderly man killed by #HKRioters call for end to hatred in Hong Kong https://t.co/gLsGl4pSeK https://t.co/Y9D1YGEubv;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 1:22 PM;;42.0;5.0;29.0;115.0;1,7826086957;22;14,4147826087;5.0;.0;1.0;.0;1.0;23.0;0,0869565217;real
Opinion: U.S. Congress plays old trick of double standards on Hong Kong https://t.co/mZ1t0oEVnb https://t.co/iXNHMFC7iZ;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 9:54 AM;;23.0;5.0;26.0;116.0;1,7058823529;15;11,1694117647;5.0;.0;1.0;.0;2.0;17.0;0,1176470588;real
What is happening in #HongKong is not so-called 'fight for democracy and freedom' but illegitimate formation of 'ro??Ý https://t.co/GDXMSj6zBv;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 9:43 AM;;90.0;36.0;44.0;117.0;1,8571428571;4,3333333333;8,1442857143;4.0;.0;3.0;2.0;2.0;14.0;0,1428571429;real
While rioters continuously wreak havoc in Hong Kong in their trampling on the rule of law and damaging other people??Ý https://t.co/uJVgiQ2PxK;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 9:36 AM;;47.0;19.0;37.0;118.0;2,3157894737;18;19,1463157895;8.0;.0;1.0;.0;1.0;19.0;0,1578947368;real
Tang Ping-keung, commissioner of police of China's HKSAR, on Friday urged remaining rioters to leave the Hong Kong??Ý https://t.co/DcdCJjz5EP;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 9:30 AM;;15.0;2.0;41.0;119.0;1,7619047619;20;13,3904761905;5.0;.0;1.0;.0;1.0;21.0;0,0952380952;real
While rioters continuously wreaked havoc in Hong Kong in their trampling on the rule of law and damaging other peop??Ý https://t.co/dGubga2uCM;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 9:22 AM;;40.0;22.0;37.0;120.0;2,1578947368;18;17,2831578947;8.0;.0;1.0;.0;1.0;19.0;0;real
Hong Kong residents are mourning death of a 70-year-old sanitation worker in a recent violent attack. 'I hate them'??Ý https://t.co/tPNiFOCyCr;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 8:19 AM;;57.0;22.0;50.0;121.0;1,7619047619;20;13,3904761905;5.0;.0;1.0;.0;1.0;21.0;0,0952380952;real
China hawks in Washington ignore the fact that #HongKong people's lives have been greatly endangered by rioters, an??Ý https://t.co/oOWTqySxNF;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 6:31 AM;;52.0;26.0;38.0;122.0;2,5;9,5;17,81;9.0;.0;2.0;1.0;1.0;20.0;0,15;real
Overseas experts and scholars strongly condemn the U.S. Senate for passing the so-called '#HongKong Human Rights an??Ý https://t.co/wU4YBm9MoG;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/22/19 2:10 AM;;43.0;15.0;39.0;123.0;2;18;15,42;7.0;.0;1.0;.0;1.0;19.0;0,0526315789;real
Local authorities, experts and business groups warned the passage of a Hong Kong-related legislation by the U.S. Co??Ý https://t.co/GfZ2StoTXl;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 4:06 PM;;29.0;3.0;44.0;124.0;2,1666666667;6;12,3166666667;10.0;.0;3.0;2.0;1.0;18.0;0,1666666667;real
Secretary for Education Kevin Yeung warns Hong Kong students of punishment over irregularities including traffic bl??Ý https://t.co/G4AfvQ8RKP;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 3:48 PM;;20.0;5.0;44.0;125.0;2,3157894737;6,3333333333;14,2063157895;8.0;.0;3.0;2.0;1.0;19.0;0,1052631579;real
Hong Kong sees the first growth drop in about 10 years and its economy is at risk amid the prolonged unrest??Ý https://t.co/HlHwz8TLZT;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 2:11 PM;;38.0;6.0;35.0;126.0;2,5882352941;16;21,5811764706;7.0;.0;1.0;.0;1.0;17.0;0;real
Chinese FM expresses solemn stance on U.S. Senate's passing of Hong Kong-related legislation https://t.co/AEi7ONbH8h https://t.co/pAoTVRD4d7;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 12:23 PM;;22.0;2.0;40.0;127.0;1,5909090909;21;11,7627272727;4.0;.0;1.0;.0;1.0;22.0;0,0909090909;real
An off-duty #HongKongPolice officer was slashed in the face by a man with a suspected blade on Thursday in Hong Kon??Ý https://t.co/LlJqpjT95R;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 12:14 PM;;11.0;6.0;42.0;128.0;2,6666666667;4,6666666667;17,8266666667;8.0;.0;3.0;3.0;2.0;15.0;0,1333333333;real
Chinese mainland, Hong Kong sign agreement to lower mainland market access thresholds for Hong Kong enterprises, pr??Ý https://t.co/qkXOxO1IIC;487118986.0;China Xinhua News;XHNews;12616791.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 11:26 AM;;24.0;3.0;40.0;129.0;1,9090909091;21;15,5172727273;6.0;.0;1.0;.0;1.0;22.0;0,0909090909;real
EX-president of HKSAR Legislative Council calls on end of violence, chaos in Hong Kong https://t.co/UAiIOc3ehh;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 8:06 AM;;24.0;8.0;30.0;130.0;2,2222222222;17;17,6522222222;8.0;.0;1.0;.0;1.0;18.0;0,1111111111;real
Primary, secondary schools in Hong Kong have resumed class after nearly a week of suspension https://t.co/rMq3dEAIjK;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 7:47 AM;;34.0;11.0;31.0;131.0;2;14;13,86;4.0;.0;1.0;.0;1.0;15.0;0;real
HKSAR gov't expresses strong opposition to the passage of Hong Kong-related acts in the U.S. House of Representativ??Ý https://t.co/9OPcjsCFtV;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 6:18 AM;;14.0;3.0;45.0;132.0;1,9375;15;13,5125;6.0;.0;1.0;.0;1.0;16.0;125;real
#DailyChinaBriefing on Nov. 21:1. Primary, secondary schools in Hong Kong resume class https://t.co/8S813iPmSq 2.??Ý https://t.co/dj1oXKlE34;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/21/19 3:30 AM;;35.0;12.0;46.0;133.0;2,3684210526;6,3333333333;14,8273684211;6.0;.0;3.0;2.0;1.0;19.0;0,0526315789;real
Commissioner of Chinese Foreign Ministry to Hong Kong Xie Feng summons  U.S. consul-general to lodge stern represen??Ý https://t.co/N7fBgFtEuo;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/20/19 5:45 PM;;23.0;7.0;48.0;134.0;3,0666666667;3,5;22,0591666667;5.0;.0;4.0;3.0;2.0;15.0;0,0666666667;real
Primary, secondary schools in Hong Kong resume class, after rioters disrupted traffic, vandalized school vans to fo??Ý https://t.co/90CnvjAguG;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/20/19 3:50 PM;;40.0;12.0;37.0;135.0;2,6666666667;6;18,2166666667;7.0;.0;3.0;2.0;1.0;18.0;0,1111111111;real
Hong Kong residents volunteer to clear roadblocks set up by rioters near PolyU, hoping the Cross-Harbor Tunnel will??Ý https://t.co/DCyMH1USen;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/20/19 3:03 PM;;39.0;9.0;37.0;136.0;2,0555555556;17;15,6855555556;10.0;.0;1.0;.0;1.0;18.0;0,1666666667;real
The U.S. Senate passes the so-called Hong Kong Human Rights and Democracy Act 2019. But, who is really abusing huma??Ý https://t.co/8TyVZTpIOp;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/20/19 2:41 PM;;121.0;51.0;44.0;137.0;1,9473684211;18;14,7989473684;8.0;.0;1.0;.0;1.0;19.0;0,0526315789;real
Some Hong Kong universities have suspended classes and decided to cancel the rest of the semester. Amid persistent??Ý https://t.co/WKguDh8Ei2;487118986.0;China Xinhua News;XHNews;12616790.0;61.0;Thu Feb 09 01:10:18 +0000 2012;11/20/19 2:31 PM;;37.0;20.0;37.0;138.0;2,0952380952;5,25;11,1813095238;7.0;.0;4.0;3.0;1.0;21.0;0,1428571429;real
